Vangu,13006.8313305364
Kowe,13945.0372275493
Mitwaba,9.54505980659886
Gombe,19432.1438272491
Minova,595.441884994427
Kalehe,226.161580114955
Miti-Murhesa,1017.03210466635
Idjwi,208.81508044127
Aba,74.5705540068913
Masina II,8039.75428538358
Kapanga,13.6903104749157
Dilala,18.8718933470995
Mutshatsha,3.07568254412982
Kikula,18.7796009372036
Kimbi Lulenge,48.8643415702706
Ferekeni,8.08777702175784
Wapinda,44.3794937263697
Likasi,1615.08956784625
Kasenga,23.9658871792486
Ntandembelo,39.2869450717804
Yumbi,130.176630092118
Tshudi Loto,6.33116742191349
Kiri,16.8269913709619
Bosanga,21.1492184606636
Yalifafo,17.7363408083302
Dekese,6.92305567213432
Mimia,2.55478714386131
Makanza,18.4258771093135
Bomongo,10.6061435100269
Lolanga Mampoko,12.8480938855709
Penjwa,21.1854675020407
Bokungu,29.8486530369689
Wema,15.7434543244541
Befale,14.2629911026389
Lotumbe,9.02034800023963
Monkoto,5.87075913414612
Djombo,16.258234068263
Bongandanga,9.08046871817341
Lingomo,22.775696110563
Basankusu,19.5351484341595
Boende,34.2042286748333
Mompono,20.8289089467217
Monieka,8.32098275988103
Banjow Moke,30.7050370444179
Inongo,15.6176654299155
Wangata,3750.01315994301
Bolenge,61.7470835420949
Bolomba,18.0319922136942
Ingende,35.7679364691016
Iboko,35.5178640124895
Irebu,21.7839105122046
Mbandaka,208.586533926353
Lukolela,27.9868648087758
Bikoro,37.1024021635202
Ntondo,15.8647225406939
Lilanga Bobangi,5.29362000066287
